result,table,_time,moisture
mean,0,2024-09-20 16:00:00+00:00,2445.0
mean,0,2024-09-21 00:00:00+00:00,2466.0
mean,0,2024-09-21 08:00:00+00:00,2477.0
mean,0,2024-09-21 16:00:00+00:00,2486.0
mean,0,2024-09-22 00:00:00+00:00,2513.0
mean,0,2024-09-22 08:00:00+00:00,2544.0
mean,0,2024-09-22 16:00:00+00:00,2555.0
mean,0,2024-09-23 00:00:00+00:00,2579.0
mean,0,2024-09-23 08:00:00+00:00,2603.0
mean,0,2024-09-23 16:00:00+00:00,1964.0
mean,0,2024-09-24 00:00:00+00:00,1963.0
mean,0,2024-09-24 08:00:00+00:00,1982.0
mean,0,2024-09-24 16:00:00+00:00,1941.0
mean,0,2024-09-25 00:00:00+00:00,1941.0
mean,0,2024-09-25 08:00:00+00:00,1942.0
mean,0,2024-09-25 16:00:00+00:00,1937.0
mean,0,2024-09-26 00:00:00+00:00,1946.0
mean,0,2024-09-26 08:00:00+00:00,1959.0
mean,0,2024-09-26 16:00:00+00:00,1965.0
mean,0,2024-09-27 00:00:00+00:00,1978.0
mean,0,2024-09-27 08:00:00+00:00,1968.0
mean,0,2024-09-27 16:00:00+00:00,1968.0
mean,0,2024-09-28 00:00:00+00:00,1998.0
mean,0,2024-09-28 08:00:00+00:00,2002.0
mean,0,2024-09-28 16:00:00+00:00,2044.0
mean,0,2024-09-29 00:00:00+00:00,2126.0
mean,0,2024-09-29 08:00:00+00:00,2075.0
mean,0,2024-09-29 16:00:00+00:00,2105.0
mean,0,2024-09-30 00:00:00+00:00,2107.0
mean,0,2024-09-30 08:00:00+00:00,2131.0
mean,0,2024-09-30 16:00:00+00:00,2131.0
mean,0,2024-10-01 00:00:00+00:00,2154.0
mean,0,2024-10-01 08:00:00+00:00,2230.0
mean,0,2024-10-01 16:00:00+00:00,2212.0
mean,0,2024-10-02 00:00:00+00:00,2224.0
mean,0,2024-10-02 08:00:00+00:00,2240.0
mean,0,2024-10-02 16:00:00+00:00,2370.0
mean,0,2024-10-03 00:00:00+00:00,2384.0
mean,0,2024-10-03 08:00:00+00:00,2481.0
mean,0,2024-10-03 16:00:00+00:00,2439.0
mean,0,2024-10-04 00:00:00+00:00,2436.0
mean,0,2024-10-04 08:00:00+00:00,2417.0
mean,0,2024-10-04 16:00:00+00:00,2445.0
mean,0,2024-10-05 00:00:00+00:00,2473.0
mean,0,2024-10-05 08:00:00+00:00,2487.0
mean,0,2024-10-05 16:00:00+00:00,2516.0
mean,0,2024-10-06 00:00:00+00:00,2659.0
mean,0,2024-10-06 08:00:00+00:00,2611.0
mean,0,2024-10-06 16:00:00+00:00,2608.0
mean,0,2024-10-07 00:00:00+00:00,2652.0
mean,0,2024-10-07 08:00:00+00:00,2724.0
mean,0,2024-10-07 09:59:31.790981+00:00,2512.0
